objectid,title,date,format,arastirmaci,eser_adi,sayfa_no,padisah_donemi,muellif_adi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazin_turu,yazi_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,tematik_kapsam,notlar,arastirmaci_notu
babinger_1562,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Es’ad Efendi,Nu. 2246,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1563,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Halet Efendi Kütüphanesi,Nu. 605,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1564,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Hamidiyye Kütüphanesi,Nu. 936/7,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1565,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Bayezidiyye Kütüphanesi,Nu. 2246,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1566,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Nuri Osmaniyye,Nu. 3283,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1567,Osmânzâde Ahmed Tâʿib,1718,record,Necmettin SEMİZ,Hadîkatü’l-vüzerâ,279-280,III. Ahmed,Osmânzâde Ahmed Tâʿib,1724,,1130,1130 (1718),1718,,,,,,,,,,,,,Kahire TK,229,,30.06721968343,31.2271369904274,Mısır,Kahire,,Alâeddîn Alî Paşa' dönemi- Râmî Mehmed Paşa,Eserin konu aldığı dönemler arasında görev yapmış olan 92 adet sadrazam,,
babinger_1568,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 1096,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,İmparatorluk Başlangıcı- III. Ahmed Dönemi (1111-1143=1703-1730),Osmanlı Sultanlarının Tarihi,,
babinger_1569,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 1097,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,İmparatorluk Başlangıcı- III. Ahmed Dönemi (1111-1143=1703-1730),Osmanlı Sultanlarının Tarihi,,
babinger_1570,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,,,,,,,,Hüsrev Paşa,Nu. 3283,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,İmparatorluk Başlangıcı- III. Ahmed Dönemi (1111-1143=1703-1730),Osmanlı Sultanlarının Tarihi,,
babinger_1571,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,,,,,,,,Kahire TK,Nu. 222,,30.06721968343,31.2271369904274,Mısır,Kahire,,İmparatorluk Başlangıcı- III. Ahmed Dönemi (1111-1143=1703-1730),Osmanlı Sultanlarının Tarihi,,
babinger_1572,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,,,,,,,,Kahire TK,Nu. 232,,30.06721968343,31.2271369904274,Mısır,Kahire,,İmparatorluk Başlangıcı- III. Ahmed Dönemi (1111-1143=1703-1730),Osmanlı Sultanlarının Tarihi,,
babinger_1573,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,,,,,,,,Türk Tarih Kurumu Kütüphanesi,Nu. 505,Türk Tarih Kurumu,39.9313984412271,32.8560313901933,Türkiye,Ankara,,İmparatorluk Başlangıcı- III. Ahmed Dönemi (1111-1143=1703-1730),Osmanlı Sultanlarının Tarihi,,
babinger_1574,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Berlin Devlet Kütüphanesi,Nu. 2 3064,,52.5077560047923,13.3708612239915,Almanya,Berlin,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1575,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Münih Devlet Kütüphanesi,Nu.84,,48.1476146646503,11.5803002393623,Almanya,Münih,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1576,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Münih Devlet Kütüphanesi,Nu.115,,48.1476146646503,11.5803002393623,Almanya,Münih,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1577,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Viyana Milli Kütüphanesi,Nu. 1096,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1578,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Umumiyye,Nu. 5073,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1579,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Hüsrev Paşa,Nu. 384/5,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1580,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Bayezidiyye Kütüphanesi,Nu. 2414/5,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1581,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Yahya Efendi,,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1582,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Es’ad Efendi,Nu. 2245,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1583,Osmânzâde Ahmed Tâʿib,,record,Necmettin SEMİZ,Tuhfetü’l-mülûk,279-280,,Osmânzâde Ahmed Tâʿib,1724,,,,,,,,,,Muhtasar,İcmâl-i Menâkıb-i Selâtîn-i Âl-i Osmân,Osmânzâde Ahmed Tâib,,,,,Halet Efendi Kütüphanesi,Nu. 606,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,İmparatorluk Başlangıcı- 1094(1683),Osmanlı Sultanlarının Tarihi,,
babinger_1584,Mehmed Kâmî,,record,,"Tuhfet ül-vüzerâ,
behcet ül-nu’emâ",281,,Mehmed Kâmî,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
babinger_1585,Mehmed Kâmî,,record,,Mahâmm el-fükehâ,281,,Mehmed Kâmî,1724,,,,,,,,,,,,,,,,,Umumî,Nu. 5061,,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,Hanefi fıkıhçıları hakkında alfabetik bir biyografi mecmuasıdır.,,
babinger_1586,Mehmed Kâmî,,record,,Mahâmm el-fükehâ,281,,Mehmed Kâmî,1724,,,,,,,,,,,,,,,,,Kahire,"AK, V, 72",,30.06721968343,31.2271369904274,Mısır,Kahire,,,Hanefi fıkıhçıları hakkında alfabetik bir biyografi mecmuasıdır.,,
babinger_1587,Mustafâ Sefâ‘î,,record,Necmettin SEMİZ,Tezkiretü’ş-şu‘arâ,282,,Mustafâ Sefâ‘î,1725,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 1241,,48.2063824539942,16.3669274865075,Avusturya,Viyana,Damad İbrâhim Paşa,1052-1133,Eserin konu aldığı yıllar arasında faal olan 480 şair üzerine bir tezkire,,
babinger_1588,Mustafâ Sefâ‘î,,record,Necmettin SEMİZ,Tezkiretü’ş-şu‘arâ,282,,Mustafâ Sefâ‘î,1725,,,,,,,,,,,,,,,,,Kahire TK,182,,30.06721968343,31.2271369904274,Mısır,Kahire,Damad İbrâhim Paşa,1052-1133,Eserin konu aldığı yıllar arasında faal olan 480 şair üzerine bir tezkire,,
babinger_1589,Mustafâ Sefâ‘î,,record,Necmettin SEMİZ,Tezkiretü’ş-şu‘arâ,282,,Mustafâ Sefâ‘î,1725,,,,,,,,,,,,,,,,,Bayezidiyye Kütüphanesi,nr. 2576,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,Damad İbrâhim Paşa,1052-1134,Eserin konu aldığı yıllar arasında faal olan 480 şair üzerine bir tezkire,,
babinger_1590,Mehmed Selîm,1695,record,Necmettin SEMİZ,Mevâridü’l-besâir li-ferâidi’d-derâir fî ilmi’l-edeb,283,II. Mustafa,Mehmed Selîm,1726,,1107,1107 (1695),1695,,Arapça,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 225,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,Vezin bakımından şairlerin serbestliğiyle uğraşılmıştır.,,
babinger_1591,Mehmed Selîm,,record,Necmettin SEMİZ,Târîh-i Feth-i İstanbul,283,,Mehmed Selîm,1726,,,,,,Osmanlı Türkçesi,,,,,,,,,,,,,,,,,,,,,,
babinger_1592,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Es’ad Efendi,Nu. 2439,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1593,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Viyana Milli Kütüphanesi,nr. 1235,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1594,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Hamidiyye Kütüphanesi,Nu. 943,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1595,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Ragıb Paşa,Nu. 1009,Ragıb Paşa,41.0091716242054,28.9656324576716,Türkiye,İstanbul,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1596,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Damadzade Mehmed,Nu. 1455,Murad Molla,41.027776675037,28.9473413423283,Türkiye,İstanbul,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1597,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Abdullah Efendi,Nu. 260,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1598,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Ayasofya,Nu. 3198?,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1599,Uşakîzâde İbrâhîm b. Abdülbâkî,,record,Necmettin SEMİZ,Zeyl-i Atâ’î,283-284,,Uşakîzâde İbrâhîm b. Abdülbâkî,1723,,,,,,,,,,Zeyl,,Nev’îzâde Atâ’î,,,,,Kahire TK,203,,30.06721968343,31.2271369904274,Mısır,Kahire,,IV. Murad Dönemi- II. Ahmed Dönemi,Eserin konu aldığı yıllar arasında yaşayan 527 adet önemli insanın biyografisi,,
babinger_1600,Hvândemîr,,record,Necmettin SEMİZ,Habîbü’s-siyer,285-286,,Hvândemîr,,,,,,,,,,,Çeviri,Habîbü’s-siyer,"Mansûrîzâde, Hasan Fasîhî, Mustafa Nahîfî, Sa'dî Efendi, Mûsâ Dede, Feyz Efendi, Şermî Efendi, Seyyid Çelebi",1139 (1726),,,,Türk Tarih Kurumu Kütüphanesi,nr. 2750,Türk Tarih Kurumu,39.9313984412271,32.8560313901933,Türkiye,Ankara,,,,"Sadrazam Damat İbrahim Paşa’nın emriyle Hvândemîr’in eserinin tercümesini bir yıl içinde tamamlayan ilmî heyet şu isimlerden oluşmaktadır: Mansûrîzâde, Hasan Fasîhî, Mustafa Nahîfî, Sa‘dî Efendi, Mûsâ Dede, Feyz Efendi, Şermî Efendi ve Seyyid Çelebi.",
babinger_1601,Aynî,,record,Necmettin SEMİZ,‘İkdü’l-cümân fî târîhi ehli’z-zamân,285-286,,Aynî,1451,,,,,,,,,,Çeviri,‘İkdü’l-cümân fî târîhi ehli’z-zamân,"Mehmed Sâlim, İshak Efendi Medhî, İlmî Ahmed, Müsebbihîzâde Abdullâh, Kara Halilzâde Mehmed Sâ'id, Seyyid Hüseyn Vehbî, Nedîm Ahmed, Turşucuzâde Mehmed, Seyyid Hüseyin Vehbî, Nedîm Ahmet, Arabzâde Sâlih, Tezkireci Halîl, Sâmî Ahmed Efendi, Şâkir Hüseyn Bey, Dârendeli Mehmed, Râzîzâde, Küçük Çelebizâde İsmâ'il Âsim, İsmet Hacı Çelebi, Şeyhî Mustafâ, Mevkûfâti Hüseyin Paşazâde Mîr Mehmed, Râzîzâde Abdullâtif",,,8,,,,,,,,,,,,"Sadrazam Damat İbrahim Paşa’nın emriyle Aynî’nin eserinin tercümesini bir yıl içinde tamamlayan ilmî heyet şu isimlerden oluşmaktadır: Mehmed Sâlim, İshak Efendi Medhî, İlmî Ahmed, Müsebbihîzâde Abdullâh, Kara Halilzâde Mehmed Sâ'id, Seyyid Hüseyn Vehbî, Nedîm Ahmed, Turşucuzâde Mehmed, Seyyid Hüseyin Vehbî, Nedîm Ahmet, Arabzâde Sâlih, Tezkireci Halîl, Sâmî Ahmed Efendi, Şâkir Hüseyn Bey, Dârendeli Mehmed, Râzîzâde, Küçük Çelebizâde İsmâ'il Âsim, İsmet Hacı Çelebi, Şeyhî Mustafâ, Mevkûfâti Hüseyin Paşazâde Mîr Mehmed, Râzîzâde Abdullâtif.",
babinger_1602,"Abdurrahmân Münîb, Râzîzâde",,record,Necmettin SEMİZ,Düvelnâme (Fihristü’d-düvel),287,,"Abdurrahmân Münîb, Râzîzâde",1743,,,,,,Osmanlı Türkçesi,,,,,,,,,,,Hamidiyye Kütüphanesi,nu.978,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,Damad İbrâhim Paşa,Yaratılıştan-1138 (1725),Dünya Tarihi,,
babinger_1603,"Abdurrahmân Münîb, Râzîzâde",,record,Necmettin SEMİZ,Düvelnâme (Fihristü’d-düvel),287,,"Abdurrahmân Münîb, Râzîzâde",1743,,,,,,Osmanlı Türkçesi,,,,,,,,,,,Kahire TK,214,,30.06721968343,31.2271369904274,Mısır,Kahire,Damad İbrâhim Paşa,Yaratılıştan-1138 (1725),Dünya Tarihi,,
babinger_1604,Ahmed b. Receb,,record,Necmettin SEMİZ,"Nüzhetü’l-ahbâr fî tercemeti Hilyeti’l-ahyâr
 (Mecma‘u’l-ahbâr fî ta‘rîfi’l-ahyâr)",287-288,,Ahmed b. Receb,1726,,,,,,,,,,,,,,,,,,,,,,Türkiye,İstanbul,,,Osmanlı Tarihi,,
babinger_1605,Ahmed b. Receb,,record,Necmettin SEMİZ,,287-288,,Ahmed b. Receb,1726,,,,,,,,,,,,,,,,,Yahya Efendi,,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,1131 (1719),Büyük İstanbul depremi tasvir edilmiştir.,,
babinger_1606,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",,record,Necmettin SEMİZ,"Tezkire-i Beliğ-i Brusevî 
 (Tuhfetü’l-âsâr li-zeyli Zübdeti’l-eş‘âr)",288-289,,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1729,,,,,,,,,,,,Kâfzâde Abdulheyy,,,,,,,,,,,,,,Tezkire,,Tezkire
babinger_1607,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1722,record,Necmettin SEMİZ,Güldeste-i Riyâz-ı İrfân ve Vefeyât-ı Dânişverân-ı Nâdiredân,288-289,III. Ahmed,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1729,,1135,1135 (1722),1722,,Osmanlı Türkçesi,,,,Zeyl,,Baldırzâde,,,,,Viyana Milli Kütüphanesi,Flügel II no. 1248,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,Bursa'da gömülmüş olan 550 meşhur adamlar,,Yukarıdaki esere ektir. Parça-bütün olarak girilmiştir.
babinger_1608,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1722,record,Necmettin SEMİZ,Güldeste-i Riyâz-ı İrfân ve Vefeyât-ı Dânişverân-ı Nâdiredân,288-289,III. Ahmed,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1729,,1135,1135 (1722),1722,,Osmanlı Türkçesi,,,,Zeyl,,Baldırzâde,,,,,Paris Milli Kütüphanesi,Schefer no. 1087,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Bursa'da gömülmüş olan 550 meşhur adamlar,,
babinger_1609,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1722,record,Necmettin SEMİZ,Güldeste-i Riyâz-ı İrfân ve Vefeyât-ı Dânişverân-ı Nâdiredân,288-289,III. Ahmed,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1729,,1135,1135 (1722),1722,,Osmanlı Türkçesi,,,,Zeyl,,Baldırzâde,,,,,Aşir Efendi,Nu. 264,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Bursa'da gömülmüş olan 550 meşhur adamlar,,
babinger_1610,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1722,record,Necmettin SEMİZ,Güldeste-i Riyâz-ı İrfân ve Vefeyât-ı Dânişverân-ı Nâdiredân,288-289,III. Ahmed,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1729,,1135,1135 (1722),1722,,Osmanlı Türkçesi,,,,Zeyl,,Baldırzâde,,,,,Kahire TK,215,,30.06721968343,31.2271369904274,Mısır,Kahire,,,Bursa'da gömülmüş olan 550 meşhur adamlar,,
babinger_1611,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",,record,Necmettin SEMİZ,Şehrengîz,289,,"İsmâ‘îl b. İbrâhîm, Belîğ-i Brusevî",1729,,,,,,,,,,,,,,,3,,,,,,,,,,,Bursa'nın güzellikleri,,
babinger_1612,"Hasan, Esîrî",,record,Necmettin SEMİZ,Mi‘yârü’d-düvel ve misbârü’l-milel,290-291,,"Hasan, Esîrî",1721,,,,,,,,,,,,,,,,,Hekimoğlu Ali Paşa,Nu. 804,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,17.yy,Osmanlı tarihi. II. Viyana seferinin tasviri oldukça ayrıntılıdır.,,Yazar Viyana Kuşatmasına katılmıştır.
babinger_1613,"Hasan, Esîrî",,record,Necmettin SEMİZ,Mi‘yârü’d-düvel ve misbârü’l-milel,290-291,,"Hasan, Esîrî",1721,,,,,,,,,,,,,,,,,Es’ad Efendi,Nu. 2109,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,17.yy,Osmanlı tarihi. II. Viyana seferinin tasviri oldukça ayrıntılıdır.,,Yazar Viyana Kuşatmasına katılmıştır.
babinger_1614,Ahmed b. Şa‘bân,1731,record,Necmettin SEMİZ,Mecma‘u’l-ahbâr fî ta‘rîfi’l-ahyâr,291,I. Mahmud,Ahmed b. Şa‘bân,,,1143,1143 (1731),1731,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 878,,48.2063824539942,16.3669274865075,Avusturya,Viyana,I. Mahmud,,Genel Tarih,,
babinger_1615,Mehmed Afvî,,record,Necmettin SEMİZ,,292,,Mehmed Afvî,1732,,,,,,,,,,,,,,,,,,,,,,,,,971-1008 (1563-1599),Osmanlı tarihi,,
babinger_1616,"Mehmed b. Hasan, Şeyhî",,record,Necmettin SEMİZ,Zeyl-i Zeyl-i Atâ’î (Vekâ’i‘u’l-füzelâ),292-294,,"Mehmed b. Hasan, Şeyhî",1732,,,,,,,,,Tezkire,Zeyl,,Atâ’î,,,,,,,,,,,,,,,,
babinger_1617,"Mehmed b. Hasan, Şeyhî",,record,Necmettin SEMİZ,Zeyl-i Zeyl-i Atâ’î (Vekâ’i‘u’l-füzelâ),292-294,,"Mehmed b. Hasan, Şeyhî",1732,,,,,,,,,Tezkire,Zeyl,,Atâ’î,,,3 veya 2,,Viyana Milli Kütüphanesi,no. 1236,,48.2063824539942,16.3669274865075,Avusturya,Viyana,I. Mahmud,1043-1130 (1633-1718),Eserin tamamında 1800 biyografya vardır.,,
babinger_1618,"Mehmed b. Hasan, Şeyhî",,record,Necmettin SEMİZ,Zeyl-i Zeyl-i Atâ’î (Vekâ’i‘u’l-füzelâ),292-294,,"Mehmed b. Hasan, Şeyhî",1732,,,,,,,,,Tezkire,Zeyl,,Atâ’î,,,4 veya 2,,Umumiyye (?),Halis Efendi Kol.,İstanbul Üniversitesi Nadir Eserler,41.0127181146775,28.9618372687258,Türkiye,İstanbul,I. Mahmud,1043-1130 (1633-1718),Eserin tamamında 1800 biyografya vardır.,,
