objectid,koleksiyon,muellif_adi,eser_adi,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,tematik_kapsam,yazin_turu,title,date,format,arastirmaci,sayfa_no_babinger,padisah_donemi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazi_turu,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,notlar,arastirmaci_notu,muellif_id,meslek,aile,dogum_sehir,dogum_yer_detay,olum_yil,olum_yil_hicri,kabir_sehir,kabir_ilce,kabir_yeri_detay,eser_turu,kutuphane_kanonik,kutuphane_tipi,kutuphane_detay,sayfa_no_tuba
tahir_0863,Tâhir,Mü'minzâde Ahmed Hasîb Efendi,Silkü'l-Leâl fî Halli'l-İber ve'l-Emsâl (manzum kısım),,,,Süleyman Şah'tan Fatih Sultan Mehmed dönemi sonuna kadar tek kafiyeli manzum Osmanlı tarihi; bazı ilim adamlarının biyografilerini de içerir,Manzum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_206,kadı (kudât sınıfından); tarih-şinâs,,Bursa,Bursa,1753,,,,,Tarih,Galata Mevlevîhânesi Kütübhânesi,Kurum Kütüphanesi,Galata Mevlevîhânesi kütübhânesi,1084
tahir_0864,Tâhir,Mü'minzâde Ahmed Hasîb Efendi,"Silkü'l-Leâl (mensur kısım, Sultan Mahmûd-ı Evvel vakayii)",,,,Çağdaşı olduğu I. Mahmud dönemi olaylarını anlatır,Mensur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_206,kadı (kudât sınıfından); tarih-şinâs,,Bursa,Bursa,1753,,,,,Tarih,Galata Mevlevîhânesi Kütübhânesi,Kurum Kütüphanesi,Galata Mevlevîhânesi kütübhânesi,1084
tahir_0865,Tâhir,Mü'minzâde Ahmed Hasîb Efendi,Dergehnâme,,,,İstanbul dergâhlarının durumunu anlatır,Manzum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_206,kadı (kudât sınıfından); tarih-şinâs,,Bursa,Bursa,1753,,,,,Manzum Edebiyat,,,,1084
tahir_0866,Tâhir,Mü'minzâde Ahmed Hasîb Efendi,"(Hekîmoğlu Ali Paşa gazavâtı - manzume, isimsiz)",,,,Bosna kadılığı sırasında Hekimoğlu Ali Paşa'nın savaşlarını anlatır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_206,kadı (kudât sınıfından); tarih-şinâs,,Bursa,Bursa,1753,,,,,Manzum Edebiyat,,,,1084
tahir_0867,Tâhir,Muhib Abdurrahîm Efendi,"Sefâretnâme (Paris, mufassal)",,,,"Fransa'ya varışı, dönüşü ve 6 yıllık Paris ikameti sırasındaki resmi yazışma ve raporları içeren ayrıntılı bir sefaretnamedir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_207,Diplomat (Paris sefiri),Şair Safvet Nesîbe Hanım'ın babası,İstanbul,İstanbul,1821,1236,İstanbul,Eyüp,"Bahariye, Eyüp, İstanbul",Sefaretname,,,,1085
tahir_0868,Tâhir,Muhib Abdurrahîm Efendi,"Sefâretnâme (Paris, muhtasar, matbû)",,,,"Fransa'ya gidiş-dönüşü ile Paris'in durumu, eserleri ve adetlerini özetleyen kısa bir sefaretnamedir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_207,Diplomat (Paris sefiri),Şair Safvet Nesîbe Hanım'ın babası,İstanbul,İstanbul,1821,1236,İstanbul,Eyüp,"Bahariye, Eyüp, İstanbul",Sefaretname,,,,1085
tahir_0869,Tâhir,Mustafa Vâzıh bin İsmâil-i Amasyavî,el-Belâbilü'r-Râsiye fî Riyâzi Amasya,,,,Amasya'ya dair bir tarihçedir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_208,Müftü (Amasya),Amasya müftüsü Çorumlu Kara İsmâil Efendi'nin oğlu,Amasya,Amasya,1831,1247,,,,Tarih,,,,1085
tahir_0870,Tâhir,Mustafa Vâzıh bin İsmâil-i Amasyavî,Şerhü'l-Ezân ve Dellâlü'l-Cinân,,,,Fıkıhtan bir eserdir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_208,Müftü (Amasya),Amasya müftüsü Çorumlu Kara İsmâil Efendi'nin oğlu,Amasya,Amasya,1831,1247,,,,Şerh/Haşiye,,,,1085
tahir_0871,Tâhir,Melek Ahmed Bey (Moralı),"(Yunan İhtilali/Rum Fetreti tarihi - isimsiz, tercüme+telif)",,,,"1820-21 Yunan İsyanına dair olup, isyanı başlatan Eterya örgütünün kuruluşunu anlatan risaleyi ve Yunan tarihlerinin önemli kısımlarını tercüme edip kendi araştırma ve görüşlerini eklemiştir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_209,Mutasarrıf,"Tiryaki Hasan Paşa soyundan, Ağrıbozlu Bekir Efendi'nin oğlu",,,1872,1288,Selanik,,"Hortacı Camii haziresi, Selanik",Tercüme,,,,1085
tahir_0872,Tâhir,Melek Ahmed Bey (Moralı),Târîh-i Kudemâ-yı Yunan ve Makedoniyân,,,,Tarih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_209,Mutasarrıf,"Tiryaki Hasan Paşa soyundan, Ağrıbozlu Bekir Efendi'nin oğlu",,,1872,1288,Selanik,,"Hortacı Camii haziresi, Selanik",Tarih,,,,1086
tahir_0873,Tâhir,Mustafa Nûri Paşa,Netâyicü'l-Vukûât,,,,"3 ciltten oluşup 1877'de basılmıştır; esas olarak Osmanlı Devleti'nin her asırdaki mülki düzeni, askeri kanunları ve mali idaresini açıklamaya yöneliktir; ayrıca olayları da özet olarak anlatır; Abdurrahman Şeref Efendi'nin tarihine başlıca kaynak olmuştur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_210,Maarif nazırı; Evkaf nazırı,,İzmir,İzmir,1890,1307,İstanbul,Fatih,"Süleymaniye Camii haziresi, İstanbul",Tarih,,,,1086
tahir_0874,Tâhir,Mustafa Nûri Paşa,Hazînetü'l-Hisâb,,,,Basılmış bir hesap (matematik) kitabıdır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_210,Maarif nazırı; Evkaf nazırı,,İzmir,İzmir,1890,1307,İstanbul,Fatih,"Süleymaniye Camii haziresi, İstanbul",Matematik,,,,1086
tahir_0875,Tâhir,Muhsin Mehmed Bey (Bandırmalızâde),Afrika Delîli,,,,"Afrika hakkında Türkçede yazılan en kapsamlı coğrafya kitabıdır, 769 sayfa; 1894-95'te Mısır'da basılmıştır; Türkçe, Arapça, Fransızca 70'ten fazla kaynaktan yararlanılmıştır; Mısır'ın eski tarihi ve İslam fetihlerinden günümüze kadarki olayları da anlatır",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_211,Kâtip; Şûra-yı Devlet üyesi,,Üsküdar,Üsküdar,,1324,İstanbul,Üsküdar,"Bandırmalızâde Dergâhı (Celveti), İnadiye, Üsküdar, İstanbul",Coğrafya,,,,1086
tahir_0876,Tâhir,Muhsin Mehmed Bey (Bandırmalızâde),Hutût-ı Berbâiye Tercümesi (Hiyeroglif Hattı Tercümesi),,,,Tercüme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_211,Kâtip; Şûra-yı Devlet üyesi,,Üsküdar,Üsküdar,,1324,İstanbul,Üsküdar,"Bandırmalızâde Dergâhı (Celveti), İnadiye, Üsküdar, İstanbul",Tercüme,,,,1086
tahir_0877,Tâhir,Muhsin Mehmed Bey (Bandırmalızâde),Delîl-i Vâdi'n-Nîl,,,,Coğrafya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_211,Kâtip; Şûra-yı Devlet üyesi,,Üsküdar,Üsküdar,,1324,İstanbul,Üsküdar,"Bandırmalızâde Dergâhı (Celveti), İnadiye, Üsküdar, İstanbul",Coğrafya,,,,1086
tahir_0878,Tâhir,Muhsin Mehmed Bey (Bandırmalızâde),Târîh-i Süheylî Tercümesi,Tercüme,Târîh-i Süheylî,"Süheylî Ahmed bin Hemdem (aynı kitapta tar_093, kendi eseri)",Tercüme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_211,Kâtip; Şûra-yı Devlet üyesi,,Üsküdar,Üsküdar,,1324,İstanbul,Üsküdar,"Bandırmalızâde Dergâhı (Celveti), İnadiye, Üsküdar, İstanbul",Tercüme,,,,1087
tahir_0879,Tâhir,Mehmed Mansûr Efendi,Meşhûr İskenderiye Kütübhânesi'ne Dâir Risâle-i Târîhiyye,,,,Risale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",Risale,,,,1087
tahir_0880,Tâhir,Mehmed Mansûr Efendi,Rûm Fetretine Dâir Târîh,,,,Tarih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",Tarih,,,,1087
tahir_0881,Tâhir,Mehmed Mansûr Efendi,Memâlik-i Osmâniyyede İnhisâr-ı Tabâbet,,,,Coğrafya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",Coğrafya,,,,1087
tahir_0882,Tâhir,Mehmed Mansûr Efendi,Esrâr-ı Farmason,,,,Tarih/Sosyoloji (masonluk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",Tarih,,,,1087
tahir_0883,Tâhir,Mehmed Mansûr Efendi,Ehl-i Salîb Vak'ası,,,,Tarih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",Tarih,,,,1087
tahir_0884,Tâhir,Mehmed Mansûr Efendi,Tevrat ve İncîl İhtilâfâtı,,,,Dinî (mukayeseli din),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",Dinî,,,,1087
tahir_0885,Tâhir,Mehmed Mansûr Efendi,Servet-i Milliye,,,,İktisat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",İktisat/Maliye,,,,1087
tahir_0886,Tâhir,Mehmed Mansûr Efendi,Umûr-ı Mâliye,,,,Maliye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_212,Tercüme odası; Şûra-yı Devlet,,Manastır,"Manastır (doğum, babası Kolonyalı Abdullah Efendi'nin orada öğretmenliği sırasında)",1897,1314,Gebze,,"Çoban Mustafa Paşa Camii kapısı karşısı, Gebze",İktisat/Maliye,Yıldız Kütübhânesi,Kurum Kütüphanesi,Yıldız Kütübhânesi (yazma nüsha),1087
tahir_0887,Tâhir,Mehmed bin Yûsuf el-Çerkes,Şakâyık-ı Nu'mâniyye Tercümesi,Tercüme,Şakâyık-ı Nu'mâniyye,Taşköprülüzâde (metinde adı geçiyor),Tercüme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_213,Beyrut kale muhafızı,,Diyarbakır,Diyarbakır (Ali Emîrî Efendi'nin ifadesine göre),,,,,,Tercüme,,,,1087
tahir_0888,Tâhir,Mehmed bin Yûsuf el-Çerkes,Kısas-ı Enbiyâ Tercümesi,Tercüme,Kısas-ı Enbiyâ,İmam Sa'lebî (metinde adı geçiyor),Tercüme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_213,Beyrut kale muhafızı,,Diyarbakır,Diyarbakır (Ali Emîrî Efendi'nin ifadesine göre),,,,,,Tercüme,,,,1087
tahir_0889,Tâhir,Mehmed bin Yûsuf el-Çerkes,Fütûhu'ş-Şâm Tercümesi,Tercüme,Fütûhu'ş-Şâm,Vâkıdî (metinde adı geçiyor),1686-87'de tamamlanmıştır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_213,Beyrut kale muhafızı,,Diyarbakır,Diyarbakır (Ali Emîrî Efendi'nin ifadesine göre),,,,,,Tercüme,,,,1087
tahir_0890,Tâhir,Murad Bey,Târîh-i Umûmî,,,,6 ciltten oluşur; Fransız ve Rus kaynaklarına dayanarak büyük emekle yazılmıştır; ülkemizde bu alanda yazılan ilk didaktik (öğretici) eserlerdendir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_214,Tarih öğretmeni (modern usulde ilk),,Dağıstan,Dağıstan,,,,,,Tarih,,,,1088
tahir_0891,Tâhir,Murad Bey,Târîh-i Osmânî (fezleke),,,,Târîh-i Umûmî'nin bir ciltlik özetidir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_214,Tarih öğretmeni (modern usulde ilk),,Dağıstan,Dağıstan,,,,,,Tarih,,,,1088
tahir_0892,Tâhir,Murad Bey,"Târîh-i Ebü'l-Fârûk (7 cildi neşredilmiş, tamamlanamamış)",,,,"Uzun bir Osmanlı tarihi olup 7. cildi yayınlanmış, tamamlanamamıştır",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_214,Tarih öğretmeni (modern usulde ilk),,Dağıstan,Dağıstan,,,,,,Tarih,,,,1088
tahir_0893,Tâhir,Neşrî Mehmed Efendi,Kitâb-ı Cihannümâ,,,,Devletin kuruluşundan yazarın zamanına kadar olan olayları anlatır; Türk ve Tatar kavimlerinin geçmişine dair pek çok ayrıntı içerir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_215,Müderris (II. Bayezid dönemi),,"Germiyan (tartışmalı, bkz. not)","ÇELİŞKİLİ: Germiyanlı deniyor, ama Âşık Çelebi tezkiresi Bursalı olduğunu yazıyor",,,Belirsiz,,BELİRSİZ — Bursa'da Mevlevi Süleyman Efendi civarında olduğu rivayet ediliyor ama yol genişletmesinde tahrip edilmiş,Tarih,,,,1089
tahir_0894,Tâhir,Nasûh Efendi Matrakçı (Çep-nüvis),Mecma'ut-Tevârîh,Tercüme,Târîhü'l-Ümem ve'l-Mülûk,Taberî (metinde adı geçiyor),Tercüme/Tarih (Taberî tarihi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_216,Hattat; Divan-ı Hümayun kâtibi,,,,1564,971,,,,Tercüme,,,,1090
tahir_0895,Tâhir,Nasûh Efendi Matrakçı (Çep-nüvis),Tuhfetü'l-Guzât,,,,"Okçuluk, kılıç, kalkan, topuz ve at eğitimine dair resimli bir eserdir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_216,Hattat; Divan-ı Hümayun kâtibi,,,,1564,971,,,,Askerî,,,,1090
tahir_0896,Tâhir,Nasûh Efendi Matrakçı (Çep-nüvis),Beyân-ı Menâzil-i Sefer-i Irakeyn,,,,Tarih (sefer güzergâhı),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_216,Hattat; Divan-ı Hümayun kâtibi,,,,1564,971,,,,Tarih,,,,1090
tahir_0897,Tâhir,Nasûh Efendi Matrakçı (Çep-nüvis),Fetihnâme-i Kara Boğdan,,,,Tarih (fetihnâme/gazavâtnâme),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_216,Hattat; Divan-ı Hümayun kâtibi,,,,1564,971,,,,Gazavatname/Fetihname,Revân Odası Kütübhânesi (Enderûn-ı Hümâyûn),Kurum Kütüphanesi,Revân Odası Kütübhânesi,1090
tahir_0898,Tâhir,Naîmâ Mustafa Efendi (Vak’a-nüvis),Ravzatü'l-Hüseyn fî Hulâsati Ahbâri'l-Hâfikayn,,,,1591-92'den 1659-60'a kadar olan olayları anlatan altı ciltlik Osmanlı tarihi; Osmanlıların başlangıcından Âkif Paşa dönemine kadar yazılan eserlerin neredeyse tümünden üstün kabul edilir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_217,Vak'a-nüvis,,Halep,Halep,1716,1128,Yunanistan,,"Patras (Yalıbadra) camii haziresi, Yunanistan",Tarih,,,,1090
tahir_0899,Tâhir,Nihâdî,(genel tarih - isimsiz),,,,Osmanlıların ortaya çıkışı olan 1280-81'den 1685-86'ya kadar açık bir dille yazılmış tek ciltlik tarihtir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_218,,,,,,,,,,Tarih,,,,1091
tahir_0900,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Gülşen-i Hulefâ,,,,"744-745'ten 1717-18'e kadar İslam tarihini (Endülüs hariç), özellikle Osmanlı fethinden sonra Irak bölgesinin durumunu anlatır; 1730-31'de İbrahim Müteferrika tarafından basılmıştır",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tarih,,,,1091
tahir_0901,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,"Devhatü'l-Vüzerâ (Gülşen-i Hulefâ zeyli, Bağdad valileri)",,,,Bağdat valilerinin biyografilerini ve kısmen Irak'ın durumunu anlatır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tarih-Zeyl,,,,1092
tahir_0902,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Terceme-i Târîh-i Timur,Tercüme,Târîh-i Timur,İbn Arabşâh (metinde adı geçiyor),İbn Arabşâh'ın Timurlenk tarihinin Türkçe ve Farsça tercümesidir; Türkçesi 1860-61'de Târîh-i Timur-ı Gürgân adıyla basılmıştır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tercüme,Beşîr Ağa Kütübhânesi,Kurum Kütüphanesi,Beşîr Ağa Kütübhânesi (Bâbıâli karşısı),1092
tahir_0903,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Şerh-i Kasîde-i Ferezdak,Şerh,Kasîde-i Ferezdak,Kaynakta belirtilmemiş,"Meşhur Arap şairi Ferezdak'ın İmam Zeynelabidin hakkında Mekke'de irticalen söylediği ünlü kasidenin Türkçe şerhidir; ayrıca Bedir, Hendek, Hayber, Mekke Fethi gibi İslami olaylar da anlatılır",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Şerh/Haşiye,,,,1092
tahir_0904,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Terceme-i Tuyûr-ı Câriha ve Davârî-i Sâyide,Tercüme,Tuyûr-ı Câriha ve Davârî-i Sâyide,Kaynakta belirtilmemiş,Tercüme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tercüme,Beşîr Ağa Kütübhânesi,Kurum Kütüphanesi,Beşîr Ağa Kütübhânesi (Bâbıâli karşısı),1092
tahir_0905,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,"Zeyl-i Siyer (Veysî'ye, Nâbî'nin zeylinin devamı)",Zeyl,Siyer,Veysî (metinde adı geçiyor),Tarih (zeyl/devam),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tarih-Zeyl,,,,1092
tahir_0906,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Tezkire-i Evliyâ-i Bağdâd (Câmi'u'l-Envâr fî Menâkıbı'l-Ahyâr),,,,Bağdat ve civarında gömülü büyük evliyanın biyografilerinden bahseder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tezkire,Bağdâdî İsmâil Paşa Koleksiyonu,Şahsi Koleksiyon,Bağdâdî İsmâil Paşa'nın kütübhânesi,1092
tahir_0907,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Tezkire-i Evliyâ-i Bağdâd (Câmi'u'l-Envâr fî Menâkıbı'l-Ahyâr),,,,Bağdat ve civarında gömülü büyük evliyanın biyografilerinden bahseder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tezkire,Bursalı Mehmed Tâhir Koleksiyonu,Şahsi Koleksiyon,Bursalı Mehmed Tâhir'in kendi kütübhânesi,1092
tahir_0908,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Şerh-i Şevâhid-i Muğni'l-Lebîb,Şerh,Şevâhid-i Muğni'l-Lebîb,Kaynakta belirtilmemiş,"Nahiv (dilbilgisi) ilminin en meşhur eserlerinden Muğni'l-Lebîb'in şahit beyitlerinin şerhidir, 2 büyük cilttir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Şerh/Haşiye,Beşîr Ağa Kütübhânesi,Kurum Kütüphanesi,Beşîr Ağa Kütübhânesi (Bâbıâli karşısı),1092
tahir_0909,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Şerh-i Lügât-i Târîh-i Vassâf,Şerh,Lügât-i Târîh-i Vassâf,Kaynakta belirtilmemiş,İfadesinin karmaşıklığı nedeniyle birçok kişi tarafından şerh edilen Vassâf Tarihi'nin şerhidir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Şerh/Haşiye,Beşîr Ağa Kütübhânesi,Kurum Kütüphanesi,Beşîr Ağa Kütübhânesi (Bâbıâli karşısı),1092
tahir_0910,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Dîvân,,,,Dîvân (şiir),Manzum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Divan,,,,1093
tahir_0911,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Terceme-i Kitâb-ı Fezâyilü'l-Hayl,Tercüme,Kitâb-ı Fezâyilü'l-Hayl,Kaynakta belirtilmemiş,Tercüme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tercüme,Beşîr Ağa Kütübhânesi,Kurum Kütüphanesi,Beşîr Ağa Kütübhânesi (Bâbıâli karşısı),1093
tahir_0912,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Münşeât,,,,Münşeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Münşeat,,,,1093
tahir_0913,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Terceme-i Kâbûsnâme,Tercüme,Kâbûsnâme,Keykâvûs bin İskender (metinde adı geçiyor),"Abbasi döneminde Kuhistan'da hüküm süren Keykâvûs bin İskender'in oğluna yazdığı, siyaset ve idare bilgeliğine dair meşhur eserdir; ilk kez 1431-32'de Mercimek Ahmed tarafından tercüme edilmiş (44 bölüm), ikinci kez 1705-06'da Bağdat Valisi Hasan Paşa'nın emriyle Nazmîzâde tarafından yeniden tercüme edilmiştir; Rusçaya da çevrilmiştir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tercüme,Beşîr Ağa Kütübhânesi,Kurum Kütüphanesi,Beşîr Ağa Kütübhânesi (Bâbıâli karşısı),1093
tahir_0914,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Kenzü'l-Ârifîn Tercümesi,Tercüme,Kenzü'l-Ârifîn,Kaynakta belirtilmemiş,Tasavvuftan bir tercümedir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tercüme,,,,1093
tahir_0915,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Hey'et-i Seniyye Tercümesi (İbrâhim-i Karamanî'den),,,,İbrahim-i Karamanî el-Âmidî'nin Arapça Hey'et-i Seniyye adlı eserinin tercümesidir; Bağdat Valisi Hasan Paşa'nın emriyle yapılmıştır,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Tercüme,,,,1093
tahir_0916,Tâhir,Nazmîzâde Hüseyin Murtazâ Efendi,Risâle-i Rub' ve Ceyb,,,,Risale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_219,Bağdat hazine ruznamçe halifesi,,Bağdat,Bağdat,1722,1134,,,,Risale,Köprülü Kütübhânesi,Kurum Kütüphanesi,Köprülü Kütübhânesi,1093
tahir_0917,Tâhir,Nu’mân Efendi (Ebû Sehl Sâlihzâde),Tedbîrât-ı Pesendîde,,,,"Kırım, Macaristan, İran seferlerini 1747'ye kadar anlatır; yazarın bizzat katıldığı olaylara dayandığı için güvenilirdir; sonunda İran ve Moskova ile yapılan barışlara dair tarihçeler de vardır",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_220,Kadı (Manisa),,Eğin,Eğin,,,,,,Tarih,,,,1094
tahir_0918,Tâhir,Nihâlî İbrâhim bin Süleyman Halîfe,Mir'âtü'd-Devlet,,,,Layiha tarzında yazılmış olup 1768-74 savaşının sebeplerine ve devlet işlerinin düzeltilmesine dairdir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_221,Haremeyn muhasebe kalemi kîsedârı,,,,1773,1186,,,,Siyasetname,,,,1094
tahir_0919,Tâhir,Nihâlî İbrâhim bin Süleyman Halîfe,Mir'âtü'l-Ukalâ,,,,"5 bölümden oluşan muteber Türkçe bir ahlak kitabı: vakit ve edep kuralları, akıl, himmet ve nüfuz, görüş ve tedbir, sevgi ve aşk konularını işler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tar_221,Haremeyn muhasebe kalemi kîsedârı,,,,1773,1186,,,,Ahlak,,,,1094
